C:\Users\jonathans\PycharmProjects\PSSEDYN\SampleSystem\OUT\out_dyntools_demo_bus154_fault.out
                     21             22      
        Time(s) VOLT 2 [BUS 2  VOLT 3 [BUS 3 
                       18.000]        13.800]
        41.3766        0.96967        1.07457
        41.3849        0.96967        1.07457
        41.3933        0.96967        1.07457
        41.4016       0.969671        1.07457
        41.4099       0.969671        1.07457
        41.4183       0.969671        1.07457
        41.4266       0.969671        1.07457
        41.4349       0.969671        1.07457
        41.4433       0.969671        1.07457
        41.4516       0.969671        1.07457
        41.4599       0.969671        1.07457
        41.4683       0.969671        1.07457
        41.4766       0.969671        1.07457
         41.485       0.969671        1.07457
        41.4933       0.969671        1.07457
        41.5016       0.969671        1.07457
          41.51       0.969671        1.07457
        41.5183       0.969671        1.07457
        41.5266       0.969671        1.07457
         41.535       0.969671        1.07457
        41.5433       0.969671        1.07457
        41.5516       0.969671        1.07457
          41.56       0.969672        1.07457
        41.5683       0.969672        1.07457
        41.5766       0.969672        1.07457
         41.585       0.969672        1.07457
        41.5933       0.969672        1.07457
        41.6016       0.969672        1.07457
          41.61       0.969672        1.07457
        41.6183       0.969672        1.07457
        41.6267       0.969672        1.07457
         41.635       0.969672        1.07457
        41.6433       0.969672        1.07457
        41.6517       0.969672        1.07457
          41.66       0.969672        1.07457
        41.6683       0.969672        1.07457
        41.6767       0.969672        1.07457
         41.685       0.969672        1.07457
        41.6933       0.969672        1.07457
        41.7017       0.969672        1.07457
          41.71       0.969672        1.07457
        41.7183       0.969673        1.07457
        41.7267       0.969673        1.07457
         41.735       0.969673        1.07457
        41.7433       0.969673        1.07457
        41.7517       0.969673        1.07457
          41.76       0.969673        1.07457
        41.7683       0.969673        1.07457
        41.7767       0.969673        1.07457
         41.785       0.969673        1.07457
        41.7934       0.969673        1.07457
        41.8017       0.969673        1.07457
          41.81       0.969673        1.07457
        41.8184       0.969673        1.07457
        41.8267       0.969673        1.07457
         41.835       0.969673        1.07457
        41.8434       0.969673        1.07457
        41.8517       0.969673        1.07457
          41.86       0.969673        1.07457
        41.8684       0.969673        1.07457
        41.8767       0.969674        1.07457
         41.885       0.969673        1.07457
        41.8934       0.969674        1.07457
        41.9017       0.969674        1.07457
          41.91       0.969674        1.07457
        41.9184       0.969674        1.07457
        41.9267       0.969674        1.07457
        41.9351       0.969674        1.07457
        41.9434       0.969674        1.07457
        41.9517       0.969674        1.07457
        41.9601       0.969674        1.07457
        41.9684       0.969674        1.07457
        41.9767       0.969674        1.07457
        41.9851       0.969674        1.07457
        41.9934       0.969674        1.07457
        42.0017       0.969674        1.07457
        42.0101       0.969674        1.07457
        42.0184       0.969674        1.07457
        42.0267       0.969674        1.07457
        42.0351       0.969674        1.07457
        42.0434       0.969674        1.07457
        42.0517       0.969675        1.07457
        42.0601       0.969675        1.07457
        42.0684       0.969675        1.07457
        42.0767       0.969675        1.07457
        42.0851       0.969675        1.07457
        42.0934       0.969675        1.07457
        42.1018       0.969675        1.07457
        42.1101       0.969675        1.07457
        42.1184       0.969675        1.07457
        42.1268       0.969675        1.07458
        42.1351       0.969675        1.07458
        42.1434       0.969675        1.07458
        42.1518       0.969675        1.07458
        42.1601       0.969675        1.07458
        42.1684       0.969675        1.07458
        42.1768       0.969676        1.07458
        42.1851       0.969676        1.07458
        42.1934       0.969676        1.07458
        42.2018       0.969676        1.07458
        42.2101       0.969676        1.07458
        42.2184       0.969676        1.07458
        42.2268       0.969676        1.07458
        42.2351       0.969676        1.07458
        42.2435       0.969676        1.07458
        42.2518       0.969676        1.07458
        42.2601       0.969676        1.07458
