# Time; ANGL 2[BUS 2 18.000]1; ANGL 3[BUS 3 13.800]1; ANGL 2[BUS 2 18.000]1; ANGL 3[BUS 3 13.800]1
   33.866661;     0.000000;    13.609985;     0.000000;    13.609985
   33.874996;     0.000000;    13.610016;     0.000000;    13.610016
   33.883331;     0.000000;    13.610031;     0.000000;    13.610031
   33.891666;     0.000000;    13.610046;     0.000000;    13.610046
   33.900002;     0.000000;    13.610077;     0.000000;    13.610077
   33.908337;     0.000000;    13.610092;     0.000000;    13.610092
   33.916672;     0.000000;    13.610092;     0.000000;    13.610092
   33.925007;     0.000000;    13.610123;     0.000000;    13.610123
   33.933342;     0.000000;    13.610138;     0.000000;    13.610138
   33.941677;     0.000000;    13.610138;     0.000000;    13.610138
   33.950012;     0.000000;    13.610138;     0.000000;    13.610138
   33.958347;     0.000000;    13.610153;     0.000000;    13.610153
   33.966682;     0.000000;    13.610168;     0.000000;    13.610168
   33.975018;     0.000000;    13.610168;     0.000000;    13.610168
   33.983353;     0.000000;    13.610184;     0.000000;    13.610184
   33.991688;     0.000000;    13.610199;     0.000000;    13.610199
   34.000023;     0.000000;    13.610229;     0.000000;    13.610229
   34.008358;     0.000000;    13.610229;     0.000000;    13.610229
   34.016693;     0.000000;    13.610245;     0.000000;    13.610245
   34.025028;     0.000000;    13.610260;     0.000000;    13.610260
   34.033363;     0.000000;    13.610291;     0.000000;    13.610291
   34.041698;     0.000000;    13.610291;     0.000000;    13.610291
   34.050034;     0.000000;    13.610291;     0.000000;    13.610291
   34.058369;     0.000000;    13.610306;     0.000000;    13.610306
   34.066704;     0.000000;    13.610321;     0.000000;    13.610321
   34.075039;     0.000000;    13.610321;     0.000000;    13.610321
   34.083374;     0.000000;    13.610352;     0.000000;    13.610352
   34.091709;     0.000000;    13.610367;     0.000000;    13.610367
   34.100044;     0.000000;    13.610382;     0.000000;    13.610382
   34.108379;     0.000000;    13.610397;     0.000000;    13.610397
   34.116714;     0.000000;    13.610413;     0.000000;    13.610413
   34.125050;     0.000000;    13.610428;     0.000000;    13.610428
   34.133385;     0.000000;    13.610428;     0.000000;    13.610428
   34.141720;     0.000000;    13.610458;     0.000000;    13.610458
   34.150055;     0.000000;    13.610474;     0.000000;    13.610474
   34.158390;     0.000000;    13.610489;     0.000000;    13.610489
   34.166725;     0.000000;    13.610519;     0.000000;    13.610519
   34.175060;     0.000000;    13.610519;     0.000000;    13.610519
   34.183395;     0.000000;    13.610550;     0.000000;    13.610550
   34.191730;     0.000000;    13.610565;     0.000000;    13.610565
   34.200066;     0.000000;    13.610580;     0.000000;    13.610580
   34.208401;     0.000000;    13.610565;     0.000000;    13.610565
   34.216736;     0.000000;    13.610611;     0.000000;    13.610611
   34.225071;     0.000000;    13.610626;     0.000000;    13.610626
   34.233406;     0.000000;    13.610641;     0.000000;    13.610641
   34.241741;     0.000000;    13.610672;     0.000000;    13.610672
   34.250076;     0.000000;    13.610672;     0.000000;    13.610672
   34.258411;     0.000000;    13.610687;     0.000000;    13.610687
   34.266747;     0.000000;    13.610687;     0.000000;    13.610687
   34.275082;     0.000000;    13.610703;     0.000000;    13.610703
   34.283417;     0.000000;    13.610718;     0.000000;    13.610718
   34.291752;     0.000000;    13.610748;     0.000000;    13.610748
   34.300087;     0.000000;    13.610748;     0.000000;    13.610748
   34.308422;     0.000000;    13.610779;     0.000000;    13.610779
   34.316757;     0.000000;    13.610794;     0.000000;    13.610794
   34.325092;     0.000000;    13.610809;     0.000000;    13.610809
   34.333427;     0.000000;    13.610809;     0.000000;    13.610809
   34.341763;     0.000000;    13.610825;     0.000000;    13.610825
   34.350098;     0.000000;    13.610840;     0.000000;    13.610840
   34.358433;     0.000000;    13.610870;     0.000000;    13.610870
   34.366768;     0.000000;    13.610886;     0.000000;    13.610886
   34.375103;     0.000000;    13.610901;     0.000000;    13.610901
   34.383438;     0.000000;    13.610901;     0.000000;    13.610901
   34.391773;     0.000000;    13.610916;     0.000000;    13.610916
   34.400108;     0.000000;    13.610931;     0.000000;    13.610931
   34.408443;     0.000000;    13.610947;     0.000000;    13.610947
   34.416779;     0.000000;    13.610962;     0.000000;    13.610962
   34.425114;     0.000000;    13.610977;     0.000000;    13.610977
   34.433449;     0.000000;    13.610992;     0.000000;    13.610992
   34.441784;     0.000000;    13.610992;     0.000000;    13.610992
   34.450119;     0.000000;    13.611008;     0.000000;    13.611008
   34.458454;     0.000000;    13.611023;     0.000000;    13.611023
   34.466789;     0.000000;    13.611053;     0.000000;    13.611053
   34.475124;     0.000000;    13.611084;     0.000000;    13.611084
   34.483459;     0.000000;    13.611099;     0.000000;    13.611099
   34.491795;     0.000000;    13.611099;     0.000000;    13.611099
   34.500130;     0.000000;    13.611115;     0.000000;    13.611115
   34.508465;     0.000000;    13.611130;     0.000000;    13.611130
   34.516800;     0.000000;    13.611145;     0.000000;    13.611145
   34.525135;     0.000000;    13.611160;     0.000000;    13.611160
   34.533470;     0.000000;    13.611176;     0.000000;    13.611176
   34.541805;     0.000000;    13.611176;     0.000000;    13.611176
   34.550140;     0.000000;    13.611191;     0.000000;    13.611191
   34.558475;     0.000000;    13.611206;     0.000000;    13.611206
   34.566811;     0.000000;    13.611237;     0.000000;    13.611237
   34.575146;     0.000000;    13.611252;     0.000000;    13.611252
   34.583481;     0.000000;    13.611237;     0.000000;    13.611237
   34.591816;     0.000000;    13.611237;     0.000000;    13.611237
   34.600151;     0.000000;    13.611267;     0.000000;    13.611267
   34.608486;     0.000000;    13.611282;     0.000000;    13.611282
   34.616821;     0.000000;    13.611298;     0.000000;    13.611298
   34.625156;     0.000000;    13.611313;     0.000000;    13.611313
   34.633492;     0.000000;    13.611298;     0.000000;    13.611298
   34.641827;     0.000000;    13.611328;     0.000000;    13.611328
   34.650162;     0.000000;    13.611343;     0.000000;    13.611343
   34.658497;     0.000000;    13.611343;     0.000000;    13.611343
   34.666832;     0.000000;    13.611343;     0.000000;    13.611343
   34.675167;     0.000000;    13.611359;     0.000000;    13.611359
   34.683502;     0.000000;    13.611374;     0.000000;    13.611374
   34.691837;     0.000000;    13.611389;     0.000000;    13.611389
   34.700172;     0.000000;    13.611389;     0.000000;    13.611389
   34.708508;     0.000000;    13.611389;     0.000000;    13.611389
   34.716843;     0.000000;    13.611404;     0.000000;    13.611404
   34.725178;     0.000000;    13.611420;     0.000000;    13.611420
   34.733513;     0.000000;    13.611450;     0.000000;    13.611450
   34.741848;     0.000000;    13.611450;     0.000000;    13.611450
   34.750183;     0.000000;    13.611450;     0.000000;    13.611450
   34.758518;     0.000000;    13.611465;     0.000000;    13.611465
   34.766853;     0.000000;    13.611481;     0.000000;    13.611481
   34.775188;     0.000000;    13.611496;     0.000000;    13.611496
   34.783524;     0.000000;    13.611526;     0.000000;    13.611526
   34.791859;     0.000000;    13.611526;     0.000000;    13.611526
   34.800194;     0.000000;    13.611511;     0.000000;    13.611511
   34.808529;     0.000000;    13.611542;     0.000000;    13.611542
   34.816864;     0.000000;    13.611557;     0.000000;    13.611557
   34.825199;     0.000000;    13.611572;     0.000000;    13.611572
   34.833534;     0.000000;    13.611572;     0.000000;    13.611572
   34.841869;     0.000000;    13.611588;     0.000000;    13.611588
   34.850204;     0.000000;    13.611618;     0.000000;    13.611618
   34.858540;     0.000000;    13.611633;     0.000000;    13.611633
   34.866875;     0.000000;    13.611649;     0.000000;    13.611649
   34.875210;     0.000000;    13.611649;     0.000000;    13.611649
   34.883545;     0.000000;    13.611664;     0.000000;    13.611664
   34.891880;     0.000000;    13.611679;     0.000000;    13.611679
   34.900215;     0.000000;    13.611694;     0.000000;    13.611694
   34.908550;     0.000000;    13.611694;     0.000000;    13.611694
   34.916885;     0.000000;    13.611725;     0.000000;    13.611725
   34.925220;     0.000000;    13.611740;     0.000000;    13.611740
   34.933556;     0.000000;    13.611755;     0.000000;    13.611755
   34.941891;     0.000000;    13.611755;     0.000000;    13.611755
   34.950226;     0.000000;    13.611755;     0.000000;    13.611755
   34.958561;     0.000000;    13.611786;     0.000000;    13.611786
   34.966896;     0.000000;    13.611801;     0.000000;    13.611801
   34.975231;     0.000000;    13.611801;     0.000000;    13.611801
   34.983566;     0.000000;    13.611832;     0.000000;    13.611832
   34.991901;     0.000000;    13.611862;     0.000000;    13.611862
   35.000237;     0.000000;    13.611862;     0.000000;    13.611862
   35.008572;     0.000000;    13.611862;     0.000000;    13.611862
   35.016907;     0.000000;    13.611877;     0.000000;    13.611877
   35.025242;     0.000000;    13.611893;     0.000000;    13.611893
   35.033577;     0.000000;    13.611923;     0.000000;    13.611923
   35.041912;     0.000000;    13.611908;     0.000000;    13.611908
   35.050247;     0.000000;    13.611923;     0.000000;    13.611923
   35.058582;     0.000000;    13.611954;     0.000000;    13.611954
   35.066917;     0.000000;    13.611969;     0.000000;    13.611969
   35.075253;     0.000000;    13.611969;     0.000000;    13.611969
   35.083588;     0.000000;    13.611984;     0.000000;    13.611984
   35.091923;     0.000000;    13.612015;     0.000000;    13.612015
   35.100258;     0.000000;    13.612000;     0.000000;    13.612000
   35.108593;     0.000000;    13.612015;     0.000000;    13.612015
   35.116928;     0.000000;    13.612030;     0.000000;    13.612030
   35.125263;     0.000000;    13.612030;     0.000000;    13.612030
   35.133598;     0.000000;    13.612030;     0.000000;    13.612030
   35.141933;     0.000000;    13.612045;     0.000000;    13.612045
   35.150269;     0.000000;    13.612045;     0.000000;    13.612045
   35.158604;     0.000000;    13.612076;     0.000000;    13.612076
   35.166939;     0.000000;    13.612061;     0.000000;    13.612061
   35.175274;     0.000000;    13.612076;     0.000000;    13.612076
   35.183609;     0.000000;    13.612106;     0.000000;    13.612106
   35.191944;     0.000000;    13.612122;     0.000000;    13.612122
   35.200279;     0.000000;    13.612122;     0.000000;    13.612122
   35.208614;     0.000000;    13.612122;     0.000000;    13.612122
   35.216949;     0.000000;    13.612122;     0.000000;    13.612122
   35.225285;     0.000000;    13.612122;     0.000000;    13.612122
   35.233620;     0.000000;    13.612137;     0.000000;    13.612137
   35.241955;     0.000000;    13.612152;     0.000000;    13.612152
   35.250290;     0.000000;    13.612183;     0.000000;    13.612183
   35.258625;     0.000000;    13.612183;     0.000000;    13.612183
   35.266960;     0.000000;    13.612198;     0.000000;    13.612198
   35.275295;     0.000000;    13.612198;     0.000000;    13.612198
   35.283630;     0.000000;    13.612198;     0.000000;    13.612198
   35.291965;     0.000000;    13.612213;     0.000000;    13.612213
   35.300301;     0.000000;    13.612244;     0.000000;    13.612244
   35.308636;     0.000000;    13.612259;     0.000000;    13.612259
   35.316971;     0.000000;    13.612259;     0.000000;    13.612259
   35.325306;     0.000000;    13.612259;     0.000000;    13.612259
   35.333641;     0.000000;    13.612320;     0.000000;    13.612320
   35.341976;     0.000000;    13.612320;     0.000000;    13.612320
   35.350311;     0.000000;    13.612320;     0.000000;    13.612320
   35.358646;     0.000000;    13.612350;     0.000000;    13.612350
   35.366982;     0.000000;    13.612366;     0.000000;    13.612366
   35.375317;     0.000000;    13.612366;     0.000000;    13.612366
   35.383652;     0.000000;    13.612396;     0.000000;    13.612396
   35.391987;     0.000000;    13.612396;     0.000000;    13.612396
   35.400322;     0.000000;    13.612411;     0.000000;    13.612411
   35.408657;     0.000000;    13.612442;     0.000000;    13.612442
   35.416992;     0.000000;    13.612457;     0.000000;    13.612457
   35.425327;     0.000000;    13.612442;     0.000000;    13.612442
   35.433662;     0.000000;    13.612457;     0.000000;    13.612457
